task_id,official_outcome,capture_id,episode_id,node_id,checkpoint_kind,cutoff_step,public_test_outcome,public_green_verifier,semantic_completion,knowledge_references,capture_path
swebench--matplotlib__matplotlib-23047,RESOLVED,bb44391155b3065f6f1175e4f9ab579ed8acf3201ca38d4588d56e52d4ee9269,episode:8f889a429389978047d0439322abbd1ef69e616716285151f9f8bbecc5a354ac,hist_invariants,PUBLIC_TEST_OBSERVATION,43,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/bb44391155b3065f6f1175e4f9ab579ed8acf3201ca38d4588d56e52d4ee9269.json
swebench--matplotlib__matplotlib-23047,RESOLVED,b848fac16f4c533aa34e8aad61a5f1041c634571b12880888e63f7306c89fcc0,episode:e0c298ceab310eca55bae254bc6f05e4fedfbe0bd3c1de21211e05aa18c89404,hist_invariants,PUBLIC_TEST_OBSERVATION,46,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/b848fac16f4c533aa34e8aad61a5f1041c634571b12880888e63f7306c89fcc0.json
swebench--matplotlib__matplotlib-23047,RESOLVED,1ad784647fb91ca88eac46114f4d1ae3aa8077585d06d25f9b6f4f549d8db8b5,episode:a7d74991c4fd218580590aea46eeb0667cf63b97950872ba2759920e0fd3f278,hist_invariants,COMPLETED_SUBGOAL,52,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/1ad784647fb91ca88eac46114f4d1ae3aa8077585d06d25f9b6f4f549d8db8b5.json
swebench--matplotlib__matplotlib-23266,RESOLVED,78afd73c0abf24a1146a654463900780101a2b387cbd5ac564a4ac03e247b9b7,episode:66e8b8faa625c8fc4615f09535d046020b694341a1747a83d5f6576ab30f56e4,negative-style-kwarg,COMPLETED_SUBGOAL,29,,False,True,9,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/78afd73c0abf24a1146a654463900780101a2b387cbd5ac564a4ac03e247b9b7.json
swebench--matplotlib__matplotlib-23266,RESOLVED,0962e3104fd14c615de74b08da77ceed0741a724c1d28473c233d01c7d6de0b6,episode:11f38e10eb84be6c9ca24eccaaacaa69f17e6758a9e3babb4f5bae0f0c5b7ddf,negative-style-contract,COMPLETED_SUBGOAL,49,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/0962e3104fd14c615de74b08da77ceed0741a724c1d28473c233d01c7d6de0b6.json
swebench--matplotlib__matplotlib-23332,RESOLVED,8a16a0734b4026de23d386106f08330b42bd817eb63aad1646370a0dabc4aacd,episode:29e6e6a8711e104c3eddfa96f1b43296a8662914cbef335e5a6db302e6ee983d,validate_text_properties,PUBLIC_TEST_OBSERVATION,28,RED,False,False,10,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/8a16a0734b4026de23d386106f08330b42bd817eb63aad1646370a0dabc4aacd.json
swebench--matplotlib__matplotlib-23332,RESOLVED,0c042272123befdd56ad6c0fe9c76070c8f33bc7d320e4d54d950b8ab76b8416,episode:f558933f3e4c35a883057a5e24d238c6165c38f1202255977830e6b53ba98247,validate_text_properties,PUBLIC_TEST_OBSERVATION,32,GREEN,True,False,10,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/0c042272123befdd56ad6c0fe9c76070c8f33bc7d320e4d54d950b8ab76b8416.json
swebench--matplotlib__matplotlib-23332,RESOLVED,ce8894331a722c8fb9fc71afd8417d6748cc4edd931e3fa1590ab520377fa58a,episode:1173e60bae7afb5880d8db1a45313f1820910fced64b5acfff36ba1e91040844,validate_text_properties,COMPLETED_SUBGOAL,37,,False,True,10,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/ce8894331a722c8fb9fc71afd8417d6748cc4edd931e3fa1590ab520377fa58a.json
swebench--matplotlib__matplotlib-23332,RESOLVED,f610660b0fccd0b5b56a54988fbcc45aa0238293665c5c55893bbd572ede2e5d,episode:6487a06a8c6f3eb17b257c33ef682303483891b35c3eda9bcfe16f5c21e10c31,verify_text_compatibility,PUBLIC_TEST_OBSERVATION,46,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/f610660b0fccd0b5b56a54988fbcc45aa0238293665c5c55893bbd572ede2e5d.json
swebench--matplotlib__matplotlib-23332,RESOLVED,7732aa4b8f554c522c92284e6e775108d0fd69a16ddfc7d86d02ab3ea4e3a2a3,episode:4dc74dc3cf814c2ac5c2631bdd3208a447a5bfd601bcc42fe7f6a3d2f9be02f4,verify_text_compatibility,COMPLETED_SUBGOAL,52,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/7732aa4b8f554c522c92284e6e775108d0fd69a16ddfc7d86d02ab3ea4e3a2a3.json
swebench--matplotlib__matplotlib-24224,UNRESOLVED,4337e0bac6fe51c43c3a8521307d39a532c347c319eed593605b60183ea3b47b,episode:0843a9b9b2fe76d9908c0db21c45d5b1aa4ebc5c45ed6cdae16207ffdda03264,julian-api,COMPLETED_SUBGOAL,29,,False,True,9,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/4337e0bac6fe51c43c3a8521307d39a532c347c319eed593605b60183ea3b47b.json
swebench--matplotlib__matplotlib-24224,UNRESOLVED,c65befa316dc90950685e281e65a7aeb50a432035f06ac77359f1aba50e96910,episode:a0aedb1f9da5bdfde7fff16d89ea670b34a8cb8902b3edccc74e663a742f5907,dates-organization,COMPLETED_SUBGOAL,52,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/c65befa316dc90950685e281e65a7aeb50a432035f06ac77359f1aba50e96910.json
swebench--matplotlib__matplotlib-24250,RESOLVED,ca2ab8ce36ff941d2d0efd0149ca4d6b2d302c9878b86a0f446f14e36fac06ba,episode:e0e529af124b32f469c0f2f50f036f1fa8f51ee940d4cbcf99778487213a3aae,mouse-key-before-pick,PUBLIC_TEST_OBSERVATION,30,RED,False,False,15,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/ca2ab8ce36ff941d2d0efd0149ca4d6b2d302c9878b86a0f446f14e36fac06ba.json
swebench--matplotlib__matplotlib-24250,RESOLVED,1208b7d0a9a3d6b3b1fc88eff31ab66cf8faeb451b1104955ca8ed27c8a19410,episode:1cd3cc6cf4629b2a9b809308dfd6461c2ca0cdd55888baee7908836c4cdd9496,mouse-key-before-pick,PUBLIC_TEST_OBSERVATION,32,GREEN,True,False,15,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/1208b7d0a9a3d6b3b1fc88eff31ab66cf8faeb451b1104955ca8ed27c8a19410.json
swebench--matplotlib__matplotlib-24250,RESOLVED,0e7d7808c4312febde51649c9a90aed9f090e0418c6e45c0faa976645c8999f6,episode:7fc62085e99fbeb0e1473085fc732181583e56e70f251466653c7a6ae06da7c5,mouse-key-before-pick,COMPLETED_SUBGOAL,36,,False,True,15,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/0e7d7808c4312febde51649c9a90aed9f090e0418c6e45c0faa976645c8999f6.json
swebench--matplotlib__matplotlib-24250,RESOLVED,dea4a7537f7bbee641ac918728338c5544ec56b4a08b70c13d2c4a20dececb98,episode:a7d97ec97d9035fa7aa91a84673c74752515915d0f1ba7b827f17f1456e80708,event-compatibility,PUBLIC_TEST_OBSERVATION,40,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/dea4a7537f7bbee641ac918728338c5544ec56b4a08b70c13d2c4a20dececb98.json
swebench--matplotlib__matplotlib-24250,RESOLVED,80c645482feeb2eb5de5aa477ec2ffba69fe8eb9bcca3b051aac3af4c292f0f9,episode:7f663c9272a9d7e42f03ff0a23ec9b607db7896b6d1947ee0283a7d45f954c16,event-compatibility,PUBLIC_TEST_OBSERVATION,43,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/80c645482feeb2eb5de5aa477ec2ffba69fe8eb9bcca3b051aac3af4c292f0f9.json
swebench--matplotlib__matplotlib-24250,RESOLVED,23152f26ffcad6a085809b097ec1862825c705e84ccd10508470f41fe3ad03e8,episode:2fffe01e75d7bb1eef0ef38f405a3ffb65bdcc6454a545548076dee2e9070c73,event-compatibility,COMPLETED_SUBGOAL,51,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/23152f26ffcad6a085809b097ec1862825c705e84ccd10508470f41fe3ad03e8.json
swebench--matplotlib__matplotlib-24619,UNRESOLVED,0337983c509c8542c870fc2569822127e7bfa9bbe62151f18d627f53a0d3bed7,episode:e73876ad3027a80aa5356c0a1d2cc3e0bc104aeacd824ff97857ddde1c635207,integer_mesh_colors,PUBLIC_TEST_OBSERVATION,27,GREEN,True,False,10,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/0337983c509c8542c870fc2569822127e7bfa9bbe62151f18d627f53a0d3bed7.json
swebench--matplotlib__matplotlib-24619,UNRESOLVED,8792942b037586d232bccc85447ddf39fc96290592fe124a024d97f92260c8ae,episode:9ad7ff42220e6478f90ff452787c39f25e298537e2e9e2f064abbb4d8f1c0367,integer_mesh_colors,PUBLIC_TEST_OBSERVATION,28,GREEN,True,False,10,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/8792942b037586d232bccc85447ddf39fc96290592fe124a024d97f92260c8ae.json
swebench--matplotlib__matplotlib-24619,UNRESOLVED,ac18b9806125cc68a69d7109e257291b8b264c79947ef1129c7163ab967c7212,episode:bf721882a996e6e822929db1e029157f1f59622a90d3118a5a1a02efb89b4819,integer_mesh_colors,COMPLETED_SUBGOAL,34,,False,True,10,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/ac18b9806125cc68a69d7109e257291b8b264c79947ef1129c7163ab967c7212.json
swebench--matplotlib__matplotlib-24619,UNRESOLVED,6e4ce800250fe8decfd367127d04389fdc778362508f4d1ef764fe90e1abac73,episode:65a02eee05ad874263259f1a90a5e2e36ab7beefdec2092860c7d1030576ef0e,color_contract_validation,PUBLIC_TEST_OBSERVATION,47,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/6e4ce800250fe8decfd367127d04389fdc778362508f4d1ef764fe90e1abac73.json
swebench--matplotlib__matplotlib-24619,UNRESOLVED,e729b53cf2b3ff4baaa16544687947e70335fbb5becaab66b0af5919768e99f4,episode:b06efcc5d45cf25a5a2727747edfdcaad0c085a101b9fddf0ffb9ba2c68457ce,color_contract_validation,PUBLIC_TEST_OBSERVATION,48,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/e729b53cf2b3ff4baaa16544687947e70335fbb5becaab66b0af5919768e99f4.json
swebench--matplotlib__matplotlib-24619,UNRESOLVED,4146cd0c1d6865773520a2170e3caf50d04b8167819fca6ee9422933f1c61c03,episode:61f2c37bf1f053a646f97efbe26b4d6d94dfe2b34e62ec5ebfd01b8dd77bb92e,color_contract_validation,COMPLETED_SUBGOAL,56,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/4146cd0c1d6865773520a2170e3caf50d04b8167819fca6ee9422933f1c61c03.json
swebench--matplotlib__matplotlib-24691,UNRESOLVED,d28ad301f7e49433970441f8bf5e8369cd5132cbe864e4306e6ad3778f277bab,episode:ff083c947064344eb88ac90036f2aac3695f06103be15de819ac4fa8f998d126,separate_opacity,PUBLIC_TEST_OBSERVATION,33,GREEN,True,False,18,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/d28ad301f7e49433970441f8bf5e8369cd5132cbe864e4306e6ad3778f277bab.json
swebench--matplotlib__matplotlib-24691,UNRESOLVED,bb9eb963d3ae79bf42e3d67b418bed476df6ff7e4dbbb454ecdb54d8a1f42a7b,episode:4d9407135445639cac47c59ffca7a6eb0f515a579db94cdbfd5b8ac2dfda39eb,separate_opacity,COMPLETED_SUBGOAL,38,,False,True,18,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/bb9eb963d3ae79bf42e3d67b418bed476df6ff7e4dbbb454ecdb54d8a1f42a7b.json
swebench--matplotlib__matplotlib-24691,UNRESOLVED,401dbb9155e03a56ab940ccdb7d10e31b72578ec5b2d6da645e955c67ae57874,episode:c8a40c05baabae48625dcdc7e6bbd7ef9675927fc7ff5fa7a804dc6f37ede77b,compatibility,PUBLIC_TEST_OBSERVATION,55,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/401dbb9155e03a56ab940ccdb7d10e31b72578ec5b2d6da645e955c67ae57874.json
swebench--matplotlib__matplotlib-24691,UNRESOLVED,bfb605174e5a1a4593eb06b787a5ace2f81e90105dc8352965945e7c7127b55c,episode:36c865e2db383173642eba6d164ad6cc46376ac5c2287fc0118588977edb4f16,compatibility,PUBLIC_TEST_OBSERVATION,61,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/bfb605174e5a1a4593eb06b787a5ace2f81e90105dc8352965945e7c7127b55c.json
swebench--matplotlib__matplotlib-24691,UNRESOLVED,db0032bcdb5593ee3ad2299ffe00fde8d85e3ba37842592378d5b7f73abf2572,episode:30774b495b152c9812d6afb171697328911cd163dc1583eb94f70d21399c9467,compatibility,COMPLETED_SUBGOAL,69,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/db0032bcdb5593ee3ad2299ffe00fde8d85e3ba37842592378d5b7f73abf2572.json
swebench--matplotlib__matplotlib-25027,UNRESOLVED,ad1a6a40a9ffd9a514365cf0cd58b6fd2021ef138d41cc9cc9ba5284f4f3cb62,episode:7788274b8a446f2a5c9b75dd348c828b4621eaa9ab5c023d38a6f392c16e7d8e,rgb-colors,PUBLIC_TEST_OBSERVATION,29,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/ad1a6a40a9ffd9a514365cf0cd58b6fd2021ef138d41cc9cc9ba5284f4f3cb62.json
swebench--matplotlib__matplotlib-25027,UNRESOLVED,a789c6fdc765304f44fa5ad75a82a4364bd79879c6087b7c2cea59492655bdb0,episode:cd0cefebdf8837a325b7187cef698b53603406925c160b8641e9eee4c74d60df,rgb-colors,COMPLETED_SUBGOAL,34,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/a789c6fdc765304f44fa5ad75a82a4364bd79879c6087b7c2cea59492655bdb0.json
swebench--matplotlib__matplotlib-25027,UNRESOLVED,4e5584c9e3b6b3ee2f9c47c3afaeadcb8bc244c67136dd7b4e6f95fd6c747e81,episode:3d54fe231839a548793278c43dfe8e51bcc118b58165f305985d37fab3abd794,mask-compat,PUBLIC_TEST_OBSERVATION,45,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/4e5584c9e3b6b3ee2f9c47c3afaeadcb8bc244c67136dd7b4e6f95fd6c747e81.json
swebench--matplotlib__matplotlib-25027,UNRESOLVED,0a6e489a8eaa3f7af71d8c995caa322d6b686bec93587d84ec416cf662b2371a,episode:56990170796292bf6ae15b183ad18f46174736de9b24e0c83ec70ed077f1275e,mask-compat,PUBLIC_TEST_OBSERVATION,49,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/0a6e489a8eaa3f7af71d8c995caa322d6b686bec93587d84ec416cf662b2371a.json
swebench--matplotlib__matplotlib-25027,UNRESOLVED,64f8ed14be6bbb01db930dfb80a13af2bd42fcb5fe95d450733e266a6b212eaa,episode:f1aa8757b471e95607ce0e9bde302c5199e052572836729ca6be1b0cf8f17b44,mask-compat,COMPLETED_SUBGOAL,66,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/64f8ed14be6bbb01db930dfb80a13af2bd42fcb5fe95d450733e266a6b212eaa.json
swebench--matplotlib__matplotlib-25334,UNRESOLVED,4efaf1724e1698364b77f8abfa548cdede8760e3a0153bf5c7480d1879a41ecd,episode:f3700a4bb3d7111e01ed33fb6d2d9b5a8bbbe35f0ab53217a5b66246aec4cb9c,invalid-contour-levels,PUBLIC_TEST_OBSERVATION,31,GREEN,True,False,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/4efaf1724e1698364b77f8abfa548cdede8760e3a0153bf5c7480d1879a41ecd.json
swebench--matplotlib__matplotlib-25334,UNRESOLVED,8f8b1f01dfa13833843ae0496bd7341c70fd13e0da12a3347fc1bdbbbc47311c,episode:2ffcf68d98761375fffb2cd1758163507f48eaa25dad5d015fb2d7d6a131d053,invalid-contour-levels,COMPLETED_SUBGOAL,41,,False,True,7,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/8f8b1f01dfa13833843ae0496bd7341c70fd13e0da12a3347fc1bdbbbc47311c.json
swebench--matplotlib__matplotlib-25334,UNRESOLVED,eeee6c3effbed07b2597b47fb7aed6905a18a8b3755e921622fe0f88edf15fb9,episode:45f4b90ce9f0b64130df8a22789c9b465f95dd6503762f612a4a8e671701f901,contour-compatibility,PUBLIC_TEST_OBSERVATION,47,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/eeee6c3effbed07b2597b47fb7aed6905a18a8b3755e921622fe0f88edf15fb9.json
swebench--matplotlib__matplotlib-25334,UNRESOLVED,a3e100bfee37006086aaac789ed2a978e2a4b24596b6ced85725bbb8b26c9fdb,episode:97ba475128e2f2bb67022bbcb5a504f938440cb40f5786ab86a2530346b95147,contour-compatibility,COMPLETED_SUBGOAL,54,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/a3e100bfee37006086aaac789ed2a978e2a4b24596b6ced85725bbb8b26c9fdb.json
swebench--matplotlib__matplotlib-25651,UNRESOLVED,00ebd52640247f9de5cf5e04661c2944bbf3d23c87c3a7d6e4e9757fc4bacd72,episode:2d9fcb39bd3da78d8ccddd46ce8c43ca3c09b5eb562fca075c34b7006c87732f,numdecs_behavior,PUBLIC_TEST_OBSERVATION,27,GREEN,True,False,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/00ebd52640247f9de5cf5e04661c2944bbf3d23c87c3a7d6e4e9757fc4bacd72.json
swebench--matplotlib__matplotlib-25651,UNRESOLVED,da3e1fb84764c0294c162ae27be8bb3f29b92d97fd3d80504163a1c9fbcb73d1,episode:0c341e8fc6147995142883168ba0fafc0170d0d9dbc599a538bbebd349b65997,numdecs_behavior,COMPLETED_SUBGOAL,30,,True,True,4,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/da3e1fb84764c0294c162ae27be8bb3f29b92d97fd3d80504163a1c9fbcb73d1.json
swebench--matplotlib__matplotlib-25651,UNRESOLVED,2308ff87beb34c6698f25deaf97dd024210a6b260d6a8e72c48ceff06201f01c,episode:6ee6322b925d51539ad6d59b7b33f58197f772086d24b7dc8b3141759b387258,numdecs_validation,PUBLIC_TEST_OBSERVATION,42,GREEN,True,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/2308ff87beb34c6698f25deaf97dd024210a6b260d6a8e72c48ceff06201f01c.json
swebench--matplotlib__matplotlib-25651,UNRESOLVED,8a1785fa7a3d270a1c3a88365b2491d1eb19486e035fed28a14803c5c1acc369,episode:1e35ffd33880970e92e478c016c7e8c3d58cf5970fc840752f4baee0d912ca63,numdecs_validation,COMPLETED_SUBGOAL,49,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/8a1785fa7a3d270a1c3a88365b2491d1eb19486e035fed28a14803c5c1acc369.json
swebench--matplotlib__matplotlib-25667,RESOLVED,c831e405089c846297d5205bbad97d62e4c565a4d88774eccd94435c0d5fe388,episode:a956acb31282fb85a8084f47a7fa816e6ab61fcae0dd73658585eff0b91e0809,baseline_units,PUBLIC_TEST_OBSERVATION,18,RED,False,False,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/c831e405089c846297d5205bbad97d62e4c565a4d88774eccd94435c0d5fe388.json
swebench--matplotlib__matplotlib-25667,RESOLVED,d7a3f732d04c686edcc3f38c772f824d955794aeee8833049ab5a4e83ae97ecd,episode:c03c270e6e34aa45dfaa8a06dc7fa4c1408959c45f227b03ab8aadb38b15b18b,baseline_units,PUBLIC_TEST_OBSERVATION,20,GREEN,True,False,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/d7a3f732d04c686edcc3f38c772f824d955794aeee8833049ab5a4e83ae97ecd.json
swebench--matplotlib__matplotlib-25667,RESOLVED,f306cb7c25caa341f4f2096e737aa79d8ba1ce8a432e0d710c90550a82129265,episode:e20b44753ca9992c81e53d06903298e702b096da264967bad886ab09b63d2db4,baseline_units,COMPLETED_SUBGOAL,21,,True,True,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/f306cb7c25caa341f4f2096e737aa79d8ba1ce8a432e0d710c90550a82129265.json
swebench--matplotlib__matplotlib-25667,RESOLVED,6d02f26f1c400052030635e10828d3e991eb6b03d3df00b6d14c2cef5d4d23dc,episode:f2957f5924dcb7905a83a793c32e73b8706b68a753ded93e7947a63a4ba64092,compatibility,COMPLETED_SUBGOAL,40,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/6d02f26f1c400052030635e10828d3e991eb6b03d3df00b6d14c2cef5d4d23dc.json
swebench--matplotlib__matplotlib-25772,RESOLVED,722bb8ef33fc497b4bd4cc99a2e5e2b37899a2b2cc498becb6d48c54935e4495,episode:2b2e23a1c60380eb503cfc15f43969e2d9dfa92b717bf8d5208dd7affcbfaba1,qt_binding_diagnostics,PUBLIC_TEST_OBSERVATION,22,RED,False,False,9,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/722bb8ef33fc497b4bd4cc99a2e5e2b37899a2b2cc498becb6d48c54935e4495.json
swebench--matplotlib__matplotlib-25772,RESOLVED,9d0d158d4e43ae08375f6d2e4fa0027a621b7b46259336929f1554ce113ebeb6,episode:12eb66cf39fb7fef26ab738a3d854392f491ebc535a0d37dc598539c68833063,qt_binding_diagnostics,PUBLIC_TEST_OBSERVATION,24,GREEN,True,False,9,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/9d0d158d4e43ae08375f6d2e4fa0027a621b7b46259336929f1554ce113ebeb6.json
swebench--matplotlib__matplotlib-25772,RESOLVED,9ed6946507f740becb29ccc60c7042930daf00ac017c14154e12112d4ca8b95c,episode:7f3645d9fa2125304171c2ffd372dcdbf7399ad6af70735f5bcfd75318a54037,qt_binding_diagnostics,COMPLETED_SUBGOAL,28,,True,True,9,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/9ed6946507f740becb29ccc60c7042930daf00ac017c14154e12112d4ca8b95c.json
swebench--matplotlib__matplotlib-25772,RESOLVED,0c5bd4d321c71db4f93232d00b2275e1f3aa3e33af2e7f68669a15564e4721fe,episode:1d4c740f8ecfc903261deacd0ae7996f17e1b042344170c5567e4a0f274a6240,qt_selection_validation,COMPLETED_SUBGOAL,42,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/0c5bd4d321c71db4f93232d00b2275e1f3aa3e33af2e7f68669a15564e4721fe.json
swebench--matplotlib__matplotlib-25785,UNRESOLVED,1f173b68a9025792d045265e5622baf93389c3cb2eb7c7f1f036809797a670f7,episode:58890053e3f7b3e7d9f613ddd28a89e87b5d1b2f07a3be068a122d421f9fa638,paper_order,COMPLETED_SUBGOAL,24,,False,True,8,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/1f173b68a9025792d045265e5622baf93389c3cb2eb7c7f1f036809797a670f7.json
swebench--matplotlib__matplotlib-25785,UNRESOLVED,1dded2b1f9496a562ff7b8c0cadc911a1559486ced7eb56141c1c37af4f0331b,episode:e575484335fc19dabd152d869ef0ea9a4fc47c867ec48cd31dd8d0d78201619c,ps_compat,COMPLETED_SUBGOAL,40,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/1dded2b1f9496a562ff7b8c0cadc911a1559486ced7eb56141c1c37af4f0331b.json
swebench--matplotlib__matplotlib-26223,RESOLVED,1077e0d89124624059087f7ee2edcd5166f394ce07762302faf30ac8cff161a1,episode:35a64c37e514c091c8dfe414e119be55a3c66f4f5235e98d9a286cea9e5a6c10,mask-isolation,COMPLETED_SUBGOAL,31,,False,True,5,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/1077e0d89124624059087f7ee2edcd5166f394ce07762302faf30ac8cff161a1.json
swebench--matplotlib__matplotlib-26223,RESOLVED,909b6fc11d5b7137f1edacabebd002f740055cd1bfb09d282cf6e4dc6a15b13b,episode:2a749bdd34cb6090697d462d45dde438c4f5548e3245dda47b6afb88d7e657eb,pcolormesh-regression,COMPLETED_SUBGOAL,48,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/909b6fc11d5b7137f1edacabebd002f740055cd1bfb09d282cf6e4dc6a15b13b.json
swebench--mwaskom__seaborn-2389,RESOLVED,6605580065aba88491e4206947f13d88741149b5f5d94cdbafc5975d4bd676c9,episode:cf1d534657f65c82483307b0680c1b76c6425e50dd340c20c98ce80cf5b30060,categorical-colors,PUBLIC_TEST_OBSERVATION,17,GREEN,True,False,11,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/6605580065aba88491e4206947f13d88741149b5f5d94cdbafc5975d4bd676c9.json
swebench--mwaskom__seaborn-2389,RESOLVED,acd539355dc72f0d455ca7d9b10b2a8110230501526f9e91e3abd2c695043dec,episode:ff985eb1cbb6120186e1a378ef0d805b81db27d3d43950a2c3328dbff0c0bb5c,categorical-colors,COMPLETED_SUBGOAL,22,,False,True,11,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/acd539355dc72f0d455ca7d9b10b2a8110230501526f9e91e3abd2c695043dec.json
swebench--mwaskom__seaborn-2389,RESOLVED,9606fb2f83ef728af738754010651aab6ea0453bebd77b84f5b9c4a70fe35814,episode:f18915a43942c430e2e77f557e9621b76a32b0f0e6e23a38c380069ebaebe5ee,color-compatibility,PUBLIC_TEST_OBSERVATION,26,RED,False,False,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/9606fb2f83ef728af738754010651aab6ea0453bebd77b84f5b9c4a70fe35814.json
swebench--mwaskom__seaborn-2389,RESOLVED,5040664d382565f5553248f02064d702c1c8db71b36f35ff341fc41395d35a3f,episode:46a19b74f3445c16c85da45e83e05454d9f3c1bd66239467531ba93725f88f9e,color-compatibility,COMPLETED_SUBGOAL,38,,False,True,0,/home/trimem-runner/skhynix-architecture-scale-001/pipeline-v13/learning-240/captures/5040664d382565f5553248f02064d702c1c8db71b36f35ff341fc41395d35a3f.json
